2.146220000000000000e+05,2.146440000000000000e+05,2.144190000000000000e+05,2.144140000000000000e+05,2.132730000000000000e+05,2.132570000000000000e+05,2.118070000000000000e+05,2.117960000000000000e+05,2.107350000000000000e+05,2.107130000000000000e+05,2.099960000000000000e+05,2.099850000000000000e+05,2.096110000000000000e+05,2.096040000000000000e+05
2.146470000000000000e+05,2.146690000000000000e+05,2.145710000000000000e+05,2.145700000000000000e+05,2.138080000000000000e+05,2.137950000000000000e+05,2.127520000000000000e+05,2.127370000000000000e+05,2.119010000000000000e+05,2.118830000000000000e+05,2.112770000000000000e+05,2.112600000000000000e+05,2.109770000000000000e+05,2.109700000000000000e+05
2.144150000000000000e+05,2.145870000000000000e+05,2.147330000000000000e+05,2.147330000000000000e+05,2.147220000000000000e+05,2.147220000000000000e+05,2.146300000000000000e+05,2.146280000000000000e+05,2.144860000000000000e+05,2.144830000000000000e+05,2.143570000000000000e+05,2.143510000000000000e+05,2.142410000000000000e+05,2.142340000000000000e+05
2.144090000000000000e+05,2.145780000000000000e+05,2.147340000000000000e+05,2.147340000000000000e+05,2.147270000000000000e+05,2.147270000000000000e+05,2.146590000000000000e+05,2.146580000000000000e+05,2.146030000000000000e+05,2.145990000000000000e+05,2.145300000000000000e+05,2.145260000000000000e+05,2.144390000000000000e+05,2.144300000000000000e+05
2.134540000000000000e+05,2.137780000000000000e+05,2.147250000000000000e+05,2.147280000000000000e+05,2.147320000000000000e+05,2.147320000000000000e+05,2.147220000000000000e+05,2.147220000000000000e+05,2.146590000000000000e+05,2.146570000000000000e+05,2.146160000000000000e+05,2.146130000000000000e+05,2.145320000000000000e+05,2.145300000000000000e+05
2.134240000000000000e+05,2.137440000000000000e+05,2.147250000000000000e+05,2.147280000000000000e+05,2.147330000000000000e+05,2.147330000000000000e+05,2.147240000000000000e+05,2.147230000000000000e+05,2.146790000000000000e+05,2.146770000000000000e+05,2.146480000000000000e+05,2.146450000000000000e+05,2.146120000000000000e+05,2.146120000000000000e+05
2.120060000000000000e+05,2.127000000000000000e+05,2.146300000000000000e+05,2.146700000000000000e+05,2.147240000000000000e+05,2.147270000000000000e+05,2.147300000000000000e+05,2.147300000000000000e+05,2.147210000000000000e+05,2.147200000000000000e+05,2.146730000000000000e+05,2.146730000000000000e+05,2.146410000000000000e+05,2.146340000000000000e+05
2.119710000000000000e+05,2.126670000000000000e+05,2.146250000000000000e+05,2.146670000000000000e+05,2.147230000000000000e+05,2.147270000000000000e+05,2.147310000000000000e+05,2.147320000000000000e+05,2.147260000000000000e+05,2.147250000000000000e+05,2.146960000000000000e+05,2.146960000000000000e+05,2.146650000000000000e+05,2.146600000000000000e+05
2.107490000000000000e+05,2.116960000000000000e+05,2.144800000000000000e+05,2.145600000000000000e+05,2.146520000000000000e+05,2.146860000000000000e+05,2.147150000000000000e+05,2.147250000000000000e+05,2.147240000000000000e+05,2.147260000000000000e+05,2.147170000000000000e+05,2.147180000000000000e+05,2.146810000000000000e+05,2.146750000000000000e+05
2.107270000000000000e+05,2.116650000000000000e+05,2.144750000000000000e+05,2.145550000000000000e+05,2.146440000000000000e+05,2.146850000000000000e+05,2.147120000000000000e+05,2.147230000000000000e+05,2.147270000000000000e+05,2.147290000000000000e+05,2.147220000000000000e+05,2.147230000000000000e+05,2.147020000000000000e+05,2.146980000000000000e+05
2.100590000000000000e+05,2.110990000000000000e+05,2.143460000000000000e+05,2.144550000000000000e+05,2.145270000000000000e+05,2.146210000000000000e+05,2.146740000000000000e+05,2.146980000000000000e+05,2.147100000000000000e+05,2.147240000000000000e+05,2.147170000000000000e+05,2.147190000000000000e+05,2.147060000000000000e+05,2.147050000000000000e+05
2.100220000000000000e+05,2.110550000000000000e+05,2.143330000000000000e+05,2.144440000000000000e+05,2.145210000000000000e+05,2.146200000000000000e+05,2.146740000000000000e+05,2.146960000000000000e+05,2.147070000000000000e+05,2.147230000000000000e+05,2.147210000000000000e+05,2.147230000000000000e+05,2.147090000000000000e+05,2.147100000000000000e+05
2.096800000000000000e+05,2.107860000000000000e+05,2.141960000000000000e+05,2.143140000000000000e+05,2.143620000000000000e+05,2.145610000000000000e+05,2.146020000000000000e+05,2.146440000000000000e+05,2.146760000000000000e+05,2.147040000000000000e+05,2.147050000000000000e+05,2.147140000000000000e+05,2.147010000000000000e+05,2.147020000000000000e+05
2.096610000000000000e+05,2.107690000000000000e+05,2.141680000000000000e+05,2.142890000000000000e+05,2.143570000000000000e+05,2.145570000000000000e+05,2.145950000000000000e+05,2.146410000000000000e+05,2.146720000000000000e+05,2.147030000000000000e+05,2.147020000000000000e+05,2.147150000000000000e+05,2.147040000000000000e+05,2.147060000000000000e+05
